ip,method,url,status,size
192.168.1.122,GET,/cart,200,3777
192.168.1.215,POST,/cart,200,3566
192.168.1.249,PUT,/login,200,2475
192.168.1.120,GET,/cart,200,2453
192.168.1.45,PUT,/login,500,4358
192.168.1.69,POST,/login,500,925
192.168.1.173,PUT,/login,200,2085
192.168.1.214,GET,/home,200,3935
192.168.1.5,GET,/home,500,2059
192.168.1.212,PUT,/login,200,2144
192.168.1.226,POST,/login,404,949
192.168.1.117,GET,/products,200,3940
192.168.1.129,PUT,/home,500,4440
192.168.1.112,GET,/login,500,4865
192.168.1.182,GET,/login,200,527
192.168.1.126,GET,/login,200,1341
192.168.1.138,PUT,/login,404,2916
192.168.1.124,POST,/products,500,2763
192.168.1.246,POST,/login,200,1327
192.168.1.52,GET,/login,500,3416
192.168.1.32,POST,/home,500,2579
192.168.1.170,POST,/login,404,3333
192.168.1.202,PUT,/login,404,1710
192.168.1.81,POST,/home,200,3264
192.168.1.71,GET,/cart,404,3918
192.168.1.123,PUT,/login,404,4837
192.168.1.137,POST,/cart,200,3486
192.168.1.78,GET,/cart,500,3613
192.168.1.58,POST,/cart,500,1648
192.168.1.197,POST,/cart,200,215
192.168.1.203,PUT,/cart,200,1638
192.168.1.6,POST,/cart,200,834
192.168.1.247,POST,/products,200,4672
192.168.1.192,PUT,/login,200,2141
192.168.1.241,GET,/home,200,763
192.168.1.205,GET,/cart,200,2037
192.168.1.136,GET,/login,404,3685
192.168.1.69,PUT,/products,500,3985
192.168.1.224,GET,/products,500,4223
192.168.1.118,GET,/products,200,380
192.168.1.103,POST,/products,500,2517
192.168.1.122,PUT,/home,200,1250
192.168.1.94,PUT,/cart,200,4589
192.168.1.201,POST,/home,500,304
192.168.1.193,GET,/login,404,2528
192.168.1.42,PUT,/cart,200,1105
192.168.1.74,POST,/login,500,1121
192.168.1.237,PUT,/cart,200,3691
192.168.1.48,POST,/products,404,326
192.168.1.118,PUT,/login,200,1066
192.168.1.205,POST,/products,500,4951
192.168.1.207,POST,/login,200,2672
192.168.1.83,GET,/home,404,4431
192.168.1.232,GET,/cart,200,942
192.168.1.88,GET,/login,200,2256
192.168.1.114,POST,/products,200,2877
192.168.1.28,PUT,/products,404,2087
192.168.1.53,POST,/cart,404,3310
192.168.1.83,POST,/home,200,2406
192.168.1.141,PUT,/home,200,2691
192.168.1.252,PUT,/cart,200,3758
192.168.1.110,GET,/cart,200,4987
192.168.1.177,PUT,/login,500,3981
192.168.1.54,POST,/products,200,4609
192.168.1.158,GET,/home,500,1156
192.168.1.94,PUT,/cart,500,4408
192.168.1.21,GET,/login,200,4812
192.168.1.200,GET,/products,404,4115
192.168.1.58,POST,/products,500,3100
192.168.1.147,POST,/home,200,3017
192.168.1.227,GET,/login,500,268
192.168.1.92,POST,/products,404,955
192.168.1.240,GET,/cart,200,4506
192.168.1.187,PUT,/products,404,4291
192.168.1.132,PUT,/home,500,1535
192.168.1.243,PUT,/home,500,1166
192.168.1.15,POST,/cart,200,1280
192.168.1.213,GET,/home,404,4177
192.168.1.167,GET,/products,500,4723
192.168.1.12,PUT,/cart,500,2896
192.168.1.168,POST,/home,200,1771
192.168.1.132,POST,/home,404,3260
192.168.1.222,GET,/login,200,4186
192.168.1.253,GET,/login,200,1043
192.168.1.111,PUT,/products,404,4992
192.168.1.115,PUT,/home,200,299
192.168.1.72,POST,/home,200,2710
192.168.1.95,POST,/home,500,280
192.168.1.94,GET,/cart,200,449
192.168.1.200,POST,/cart,404,3153
192.168.1.54,GET,/login,200,3066
192.168.1.207,GET,/cart,500,3828
192.168.1.115,GET,/cart,200,1468
192.168.1.108,POST,/home,200,4855
192.168.1.253,GET,/home,200,1404
192.168.1.63,POST,/products,200,4804
192.168.1.241,POST,/products,200,3310
192.168.1.235,GET,/login,200,3811
192.168.1.221,GET,/cart,200,989
192.168.1.250,POST,/products,500,3431
192.168.1.78,PUT,/login,404,1648
192.168.1.189,GET,/cart,500,4911
192.168.1.125,GET,/home,404,4287
192.168.1.109,GET,/cart,200,2999
192.168.1.74,PUT,/cart,200,3995
192.168.1.169,PUT,/login,500,1379
192.168.1.239,GET,/login,200,2589
192.168.1.90,POST,/products,200,1564
192.168.1.187,GET,/login,200,4525
192.168.1.44,GET,/home,404,3272
192.168.1.63,POST,/home,200,3581
192.168.1.194,POST,/cart,200,4330
192.168.1.26,GET,/login,404,1671
192.168.1.15,POST,/home,200,4448
192.168.1.176,PUT,/products,200,1670
192.168.1.23,PUT,/login,200,3179
192.168.1.71,GET,/cart,200,4206
192.168.1.58,PUT,/home,404,1180
192.168.1.50,PUT,/cart,404,3597
192.168.1.245,GET,/home,404,4195
192.168.1.57,GET,/login,200,1723
192.168.1.254,GET,/login,200,1248
192.168.1.15,POST,/home,200,466
192.168.1.182,GET,/login,500,1806
192.168.1.182,POST,/products,200,1130
192.168.1.44,POST,/products,200,2272
192.168.1.105,PUT,/login,200,4409
192.168.1.182,PUT,/cart,200,2193
192.168.1.176,GET,/cart,200,4422
192.168.1.52,GET,/products,200,1824
192.168.1.91,PUT,/login,404,2190
192.168.1.212,PUT,/login,404,3329
192.168.1.39,PUT,/home,500,3503
192.168.1.4,POST,/cart,200,3924
192.168.1.227,PUT,/products,200,4345
192.168.1.50,POST,/home,200,3684
192.168.1.64,GET,/products,404,4443
192.168.1.171,PUT,/home,404,4108
192.168.1.176,GET,/products,404,4340
192.168.1.233,POST,/home,200,1419
192.168.1.184,POST,/home,200,524
192.168.1.49,GET,/cart,404,3687
192.168.1.37,PUT,/login,500,4854
192.168.1.103,GET,/login,500,4156
192.168.1.85,GET,/cart,200,2045
192.168.1.172,POST,/login,200,1179
192.168.1.86,POST,/products,404,4073
192.168.1.25,PUT,/home,200,2750
192.168.1.191,GET,/cart,500,3446
192.168.1.90,PUT,/cart,500,461
192.168.1.1,PUT,/products,200,3697
192.168.1.142,POST,/home,500,3548
192.168.1.163,GET,/cart,200,2739
192.168.1.219,PUT,/login,500,3687
192.168.1.88,PUT,/products,404,3164
192.168.1.95,POST,/products,200,4417
192.168.1.68,POST,/products,404,2277
192.168.1.7,GET,/cart,200,3206
192.168.1.11,GET,/login,404,1814
192.168.1.205,GET,/cart,200,4619
192.168.1.95,PUT,/login,200,2351
192.168.1.52,GET,/login,200,3203
192.168.1.234,GET,/products,200,4523
192.168.1.51,PUT,/home,500,3535
192.168.1.252,PUT,/login,500,2059
192.168.1.78,POST,/cart,200,3431
192.168.1.60,POST,/home,200,1584
192.168.1.70,PUT,/login,404,2793
192.168.1.39,PUT,/home,404,1099
192.168.1.168,GET,/products,200,667
192.168.1.215,GET,/login,200,4875
192.168.1.197,POST,/cart,500,4070
192.168.1.82,POST,/home,500,4905
192.168.1.120,GET,/home,200,1132
192.168.1.201,POST,/cart,200,4008
192.168.1.230,POST,/products,200,4605
192.168.1.64,PUT,/cart,404,2170
192.168.1.98,POST,/cart,200,2180
192.168.1.162,PUT,/login,500,4902
192.168.1.109,PUT,/home,200,3183
192.168.1.202,GET,/products,404,4316
192.168.1.84,GET,/login,200,356
192.168.1.90,GET,/home,200,2708
192.168.1.175,POST,/home,500,2664
192.168.1.70,GET,/cart,200,3211
192.168.1.245,PUT,/login,200,1217
192.168.1.196,PUT,/home,200,4979
192.168.1.169,POST,/home,200,1136
192.168.1.41,POST,/home,200,691
192.168.1.135,PUT,/login,404,2536
192.168.1.175,PUT,/products,200,4525
192.168.1.57,POST,/login,500,2266
192.168.1.227,GET,/login,200,2723
192.168.1.99,GET,/products,200,2744
192.168.1.73,PUT,/home,200,4445
192.168.1.44,PUT,/cart,200,2412
192.168.1.59,POST,/products,404,4583
192.168.1.38,POST,/products,200,1499
192.168.1.157,PUT,/products,200,1535
192.168.1.49,POST,/products,200,388
192.168.1.198,POST,/home,404,2006
192.168.1.175,PUT,/login,200,3902
192.168.1.39,PUT,/products,200,3336
192.168.1.166,POST,/home,500,2617
192.168.1.243,GET,/cart,200,1041
192.168.1.32,POST,/home,500,3519
192.168.1.51,PUT,/cart,200,1161
192.168.1.209,POST,/home,200,4097
192.168.1.46,PUT,/home,404,2854
192.168.1.194,POST,/login,500,1744
192.168.1.139,GET,/login,200,817
192.168.1.26,PUT,/home,500,2041
192.168.1.26,PUT,/cart,200,3204
192.168.1.84,GET,/login,500,2553
192.168.1.113,GET,/login,200,3387
192.168.1.221,GET,/cart,500,1717
192.168.1.88,PUT,/products,200,946
192.168.1.18,GET,/cart,200,1021
192.168.1.201,POST,/products,500,1636
192.168.1.66,PUT,/login,500,4814
192.168.1.140,GET,/products,200,571
192.168.1.127,GET,/cart,200,1895
192.168.1.252,POST,/home,200,2524
192.168.1.162,PUT,/login,500,3792
192.168.1.128,POST,/products,200,3699
192.168.1.229,POST,/login,200,2807
192.168.1.177,POST,/cart,200,1259
192.168.1.19,GET,/products,200,1008
192.168.1.94,POST,/login,200,1616
192.168.1.102,GET,/cart,404,3871
192.168.1.212,POST,/cart,200,1830
192.168.1.167,POST,/login,500,3621
192.168.1.176,POST,/home,500,3386
192.168.1.162,GET,/cart,200,2604
192.168.1.190,GET,/cart,200,1387
192.168.1.130,PUT,/cart,404,3538
192.168.1.4,POST,/home,404,448
192.168.1.20,GET,/home,200,3538
192.168.1.161,GET,/home,200,3798
192.168.1.200,GET,/products,404,1514
192.168.1.44,GET,/cart,200,3970
192.168.1.116,PUT,/login,200,612
192.168.1.4,GET,/login,200,1836
192.168.1.191,PUT,/cart,200,4427
192.168.1.178,GET,/cart,200,4594
192.168.1.227,POST,/home,404,1157
192.168.1.125,GET,/cart,200,448
192.168.1.17,PUT,/products,200,4066
192.168.1.57,POST,/login,404,4800
192.168.1.98,GET,/login,200,4377
192.168.1.159,GET,/cart,200,2130
192.168.1.53,PUT,/home,200,4463
192.168.1.201,GET,/cart,200,4036
192.168.1.94,GET,/products,200,1327
192.168.1.163,PUT,/cart,500,1422
192.168.1.211,POST,/login,500,2819
192.168.1.199,GET,/home,404,4680
192.168.1.216,POST,/cart,500,1735
192.168.1.241,GET,/login,500,4239
192.168.1.33,POST,/products,200,1683
192.168.1.90,PUT,/login,200,266
192.168.1.63,PUT,/home,500,1351
192.168.1.114,PUT,/products,200,1820
192.168.1.245,GET,/login,200,2816
192.168.1.66,PUT,/login,200,3887
192.168.1.210,GET,/products,200,2619
192.168.1.233,GET,/home,200,4877
192.168.1.228,POST,/home,200,4603
192.168.1.234,GET,/login,200,2901
192.168.1.200,GET,/home,404,286
192.168.1.17,PUT,/home,500,4637
192.168.1.66,GET,/cart,404,4318
192.168.1.69,GET,/login,200,1032
192.168.1.142,PUT,/home,200,712
192.168.1.192,PUT,/login,404,1361
192.168.1.20,POST,/cart,200,3104
192.168.1.122,GET,/cart,200,289
192.168.1.74,GET,/login,404,3971
192.168.1.145,PUT,/home,404,3466
192.168.1.212,POST,/cart,200,306
192.168.1.11,GET,/cart,200,3355
192.168.1.158,GET,/products,404,2582
192.168.1.212,POST,/login,404,3575
192.168.1.64,POST,/login,200,4240
192.168.1.140,PUT,/login,200,4837
192.168.1.84,GET,/login,500,3209
192.168.1.149,PUT,/login,500,3574
192.168.1.154,PUT,/cart,404,2938
192.168.1.73,POST,/login,404,2748
192.168.1.136,GET,/login,200,1582
192.168.1.140,PUT,/login,200,4041
192.168.1.143,PUT,/home,200,966
192.168.1.79,GET,/cart,500,3663
192.168.1.75,PUT,/products,404,1520
192.168.1.10,GET,/products,200,4338
192.168.1.97,POST,/products,500,4305
192.168.1.221,PUT,/login,200,4930
192.168.1.217,POST,/home,200,4326
192.168.1.94,POST,/products,200,2472
192.168.1.251,POST,/cart,404,2983
192.168.1.12,POST,/products,200,752
192.168.1.70,GET,/products,200,4529
192.168.1.127,GET,/home,404,2337
192.168.1.12,POST,/login,200,292
192.168.1.72,POST,/home,404,3252
192.168.1.77,POST,/products,200,1022
192.168.1.233,POST,/login,200,1731
192.168.1.91,GET,/login,500,1005
192.168.1.148,POST,/cart,200,3270
192.168.1.199,PUT,/products,404,2129
192.168.1.213,GET,/login,500,246
192.168.1.176,GET,/home,200,1266
192.168.1.112,GET,/cart,500,2211
192.168.1.248,POST,/products,200,4888
192.168.1.183,GET,/cart,200,3643
192.168.1.44,PUT,/login,404,3843
192.168.1.18,PUT,/login,200,3130
192.168.1.226,PUT,/cart,200,2188
192.168.1.198,POST,/login,200,1985
192.168.1.60,PUT,/cart,200,1882
192.168.1.235,PUT,/cart,404,4871
192.168.1.27,POST,/home,404,4478
192.168.1.149,PUT,/home,500,3029
192.168.1.216,GET,/login,500,2173
192.168.1.55,GET,/home,200,4175
192.168.1.56,PUT,/home,200,4391
192.168.1.111,POST,/cart,500,3087
192.168.1.253,POST,/home,200,1696
192.168.1.108,PUT,/home,200,3205
192.168.1.232,GET,/home,200,2476
192.168.1.232,POST,/login,200,1182
192.168.1.39,GET,/cart,200,3676
192.168.1.147,PUT,/home,200,3430
192.168.1.189,PUT,/products,200,3914
192.168.1.251,GET,/products,500,326
192.168.1.191,PUT,/home,200,3266
192.168.1.157,GET,/cart,200,1719
192.168.1.237,PUT,/home,200,4834
192.168.1.7,PUT,/login,200,1177
192.168.1.139,POST,/login,200,4762
192.168.1.120,POST,/home,500,2297
192.168.1.115,PUT,/login,200,3382
192.168.1.128,GET,/cart,200,3920
192.168.1.160,POST,/home,404,845
192.168.1.39,POST,/home,200,2092
192.168.1.243,POST,/home,404,2761
192.168.1.240,POST,/login,200,3543
192.168.1.78,POST,/home,200,2405
192.168.1.22,GET,/login,500,2152
192.168.1.23,PUT,/login,500,2172
192.168.1.243,GET,/products,200,2414
192.168.1.55,PUT,/login,200,4672
192.168.1.202,GET,/products,200,3782
192.168.1.57,PUT,/login,404,931
192.168.1.85,GET,/cart,200,361
192.168.1.164,PUT,/cart,404,4411
192.168.1.31,GET,/home,404,1703
192.168.1.37,POST,/home,404,344
192.168.1.78,POST,/home,200,2626
192.168.1.127,GET,/cart,500,4339
192.168.1.108,PUT,/home,200,829
192.168.1.60,GET,/home,500,2530
192.168.1.148,POST,/cart,200,2555
192.168.1.175,GET,/products,404,462
192.168.1.106,GET,/login,200,3155
192.168.1.61,POST,/products,200,2815
192.168.1.219,GET,/home,200,1320
192.168.1.29,PUT,/home,500,2480
192.168.1.254,GET,/home,200,2731
192.168.1.111,POST,/products,200,3980
192.168.1.102,POST,/login,200,3177
192.168.1.216,PUT,/login,200,3199
192.168.1.136,GET,/products,404,2796
192.168.1.213,GET,/products,500,903
192.168.1.67,GET,/login,200,3884
192.168.1.39,POST,/cart,200,3210
192.168.1.106,POST,/login,200,1323
192.168.1.220,PUT,/home,404,3871
192.168.1.46,GET,/products,200,3177
192.168.1.250,PUT,/login,200,3613
192.168.1.140,PUT,/login,404,4142
192.168.1.61,PUT,/cart,200,2000
192.168.1.160,POST,/cart,200,696
192.168.1.58,POST,/products,200,2081
192.168.1.65,GET,/cart,404,3823
192.168.1.246,GET,/home,200,2639
192.168.1.92,GET,/products,200,4560
192.168.1.114,PUT,/products,200,628
192.168.1.81,PUT,/home,404,1531
192.168.1.180,GET,/login,200,4589
192.168.1.250,POST,/cart,200,4008
192.168.1.248,PUT,/cart,200,710
192.168.1.237,POST,/products,200,285
192.168.1.54,PUT,/login,500,502
192.168.1.227,POST,/products,404,3521
192.168.1.156,GET,/cart,200,3266
192.168.1.251,PUT,/products,500,348
192.168.1.6,PUT,/home,200,3601
192.168.1.140,PUT,/cart,500,2047
192.168.1.185,GET,/login,404,3006
192.168.1.84,PUT,/home,200,3109
192.168.1.24,PUT,/home,200,884
192.168.1.60,PUT,/login,404,1731
192.168.1.191,POST,/products,200,1614
192.168.1.104,PUT,/login,500,411
192.168.1.147,GET,/home,500,1377
192.168.1.104,PUT,/cart,200,1231
192.168.1.103,PUT,/cart,200,358
192.168.1.242,PUT,/login,200,3237
192.168.1.67,POST,/cart,200,2593
192.168.1.70,PUT,/cart,200,2473
192.168.1.192,GET,/cart,200,3736
192.168.1.61,POST,/products,200,2737
192.168.1.143,POST,/products,500,1040
192.168.1.45,POST,/login,500,2443
192.168.1.118,POST,/home,200,1141
192.168.1.238,GET,/home,500,525
192.168.1.101,POST,/products,200,3455
192.168.1.214,PUT,/home,500,1491
192.168.1.146,PUT,/cart,200,2379
192.168.1.170,GET,/products,200,4874
192.168.1.136,POST,/products,200,4317
192.168.1.214,POST,/home,404,2777
192.168.1.81,GET,/cart,200,1418
192.168.1.222,PUT,/products,404,4090
192.168.1.170,POST,/cart,200,266
192.168.1.201,POST,/login,500,2404
192.168.1.246,POST,/login,200,875
192.168.1.126,PUT,/login,200,284
192.168.1.60,PUT,/products,200,2685
192.168.1.245,POST,/login,200,2939
192.168.1.47,GET,/cart,200,3404
192.168.1.241,PUT,/products,500,4476
192.168.1.79,PUT,/home,200,2399
192.168.1.59,PUT,/home,200,4262
192.168.1.76,POST,/home,200,1311
192.168.1.137,POST,/products,200,400
192.168.1.63,GET,/cart,200,4673
192.168.1.193,GET,/products,500,1837
192.168.1.94,POST,/products,500,2548
192.168.1.202,PUT,/cart,200,3034
192.168.1.184,PUT,/login,404,3899
192.168.1.37,POST,/products,404,4129
192.168.1.184,GET,/home,200,4687
192.168.1.204,POST,/home,500,4216
192.168.1.41,POST,/login,200,1040
192.168.1.5,PUT,/home,200,1635
192.168.1.7,GET,/login,200,4330
192.168.1.32,GET,/home,500,2281
192.168.1.119,GET,/products,500,4672
192.168.1.115,GET,/login,500,1637
192.168.1.28,PUT,/products,200,496
192.168.1.145,POST,/cart,500,4900
192.168.1.180,PUT,/home,500,3449
192.168.1.109,PUT,/login,404,331
192.168.1.72,POST,/products,200,1206
192.168.1.124,GET,/products,404,3570
192.168.1.170,POST,/login,200,4070
192.168.1.99,GET,/login,200,4149
192.168.1.98,POST,/home,200,2731
192.168.1.244,POST,/login,500,4158
192.168.1.239,PUT,/login,200,4803
192.168.1.79,POST,/home,404,823
192.168.1.140,POST,/cart,404,949
192.168.1.172,PUT,/products,200,2110
192.168.1.242,GET,/cart,500,2406
192.168.1.169,POST,/home,404,2525
192.168.1.188,POST,/cart,404,2468
192.168.1.73,PUT,/cart,200,2357
192.168.1.116,POST,/products,404,786
192.168.1.154,GET,/home,500,2899
192.168.1.66,GET,/home,404,3895
192.168.1.20,POST,/products,500,3129
192.168.1.199,PUT,/login,200,693
192.168.1.168,PUT,/cart,200,4079
192.168.1.8,POST,/cart,404,4966
192.168.1.137,GET,/cart,500,1737
192.168.1.51,PUT,/home,404,719
192.168.1.163,POST,/products,404,4693
192.168.1.33,GET,/cart,200,1058
192.168.1.11,PUT,/login,200,2830
192.168.1.106,PUT,/products,200,1609
192.168.1.43,GET,/cart,404,4304
192.168.1.22,PUT,/products,200,4031
192.168.1.146,GET,/home,500,2008
192.168.1.88,PUT,/cart,500,4622
192.168.1.150,PUT,/products,500,4176
192.168.1.206,GET,/products,200,1676
192.168.1.194,POST,/products,404,1663
192.168.1.113,POST,/products,200,3568
192.168.1.204,PUT,/login,404,846
192.168.1.73,GET,/products,500,2401
192.168.1.57,PUT,/home,500,2708
192.168.1.236,PUT,/home,200,2976
192.168.1.251,POST,/products,500,2099
192.168.1.235,POST,/cart,200,2967
192.168.1.182,POST,/cart,200,1643
192.168.1.78,GET,/home,200,1980
192.168.1.80,GET,/home,404,4839
192.168.1.137,POST,/products,500,2558
192.168.1.65,PUT,/login,500,957
192.168.1.58,GET,/products,404,2085
192.168.1.142,POST,/login,500,4128
192.168.1.34,PUT,/products,404,1413
192.168.1.224,PUT,/cart,200,256
192.168.1.43,GET,/cart,500,4663
192.168.1.243,POST,/products,404,1559
192.168.1.20,POST,/login,200,1420
192.168.1.107,PUT,/home,500,1713
192.168.1.17,GET,/home,500,1418
192.168.1.106,GET,/cart,200,4086
192.168.1.163,POST,/home,200,4022
192.168.1.5,POST,/cart,200,1305
192.168.1.102,POST,/login,200,4508
192.168.1.39,POST,/cart,200,643
192.168.1.1,GET,/home,200,2633
192.168.1.121,POST,/login,404,2648
192.168.1.73,GET,/login,200,1879
192.168.1.250,PUT,/login,404,2386
192.168.1.149,GET,/cart,200,4493
192.168.1.199,POST,/products,404,2470
192.168.1.37,POST,/products,200,1036
192.168.1.189,POST,/home,500,1407
192.168.1.116,GET,/home,404,316
192.168.1.181,POST,/home,200,1428
192.168.1.98,POST,/home,200,2745
192.168.1.94,GET,/home,500,2523
192.168.1.117,PUT,/login,500,3078
192.168.1.210,GET,/login,200,3895
192.168.1.77,GET,/login,200,467
192.168.1.198,PUT,/cart,200,2639
192.168.1.244,PUT,/home,404,4355
192.168.1.238,PUT,/cart,200,4931
192.168.1.209,POST,/home,500,3333
192.168.1.177,PUT,/login,200,1722
192.168.1.245,PUT,/login,200,3939
192.168.1.153,GET,/cart,404,503
192.168.1.244,PUT,/products,500,1493
192.168.1.113,GET,/products,200,2104
192.168.1.35,PUT,/cart,500,2238
192.168.1.144,GET,/products,500,2601
192.168.1.12,GET,/products,404,722
192.168.1.52,PUT,/home,404,640
192.168.1.209,PUT,/products,404,1960
192.168.1.98,POST,/login,200,1505
192.168.1.22,PUT,/login,200,3758
192.168.1.121,PUT,/home,200,1923
192.168.1.43,POST,/cart,500,3145
192.168.1.64,PUT,/home,200,3372
192.168.1.179,PUT,/products,200,4012
192.168.1.24,PUT,/home,200,668
192.168.1.176,GET,/login,200,844
192.168.1.254,PUT,/cart,200,3367
192.168.1.76,GET,/home,200,1793
192.168.1.163,POST,/login,500,4673
192.168.1.10,PUT,/login,404,4789
192.168.1.24,PUT,/products,200,4919
192.168.1.162,POST,/products,404,4174
192.168.1.215,PUT,/home,200,4630
192.168.1.23,PUT,/cart,200,3816
192.168.1.33,GET,/cart,200,3374
192.168.1.102,GET,/home,200,511
192.168.1.37,GET,/products,500,2592
192.168.1.217,PUT,/login,200,1057
192.168.1.124,GET,/products,200,2737
